id,name,uni_id,uni_name,notability,link,image_link,wiki_link,genre,gender
GA1,Meredith Grey,GA,Grey's Anatomy,88.3,https://openpsychometrics.org/tests/characters/stats/GA/1,https://openpsychometrics.org/tests/characters/test-resources/pics/GA/1.jpg,https://en.wikipedia.org/wiki/Meredith_Grey,"drama,comedy",f
GA9,Derek Shepherd,GA,Grey's Anatomy,87.5,https://openpsychometrics.org/tests/characters/stats/GA/9,https://openpsychometrics.org/tests/characters/test-resources/pics/GA/9.jpg,https://en.wikipedia.org/wiki/Derek_Shepherd,"drama,comedy",m
GA4,Alex Karev,GA,Grey's Anatomy,81.5,https://openpsychometrics.org/tests/characters/stats/GA/4,https://openpsychometrics.org/tests/characters/test-resources/pics/GA/4.jpg,https://en.wikipedia.org/wiki/Alex_Karev,"drama,comedy",m
GA7,Richard Webber,GA,Grey's Anatomy,80.8,https://openpsychometrics.org/tests/characters/stats/GA/7,https://openpsychometrics.org/tests/characters/test-resources/pics/GA/7.jpg,https://en.wikipedia.org/wiki/Richard_Webber,"drama,comedy",m
GA5,George O'Malley,GA,Grey's Anatomy,68.3,https://openpsychometrics.org/tests/characters/stats/GA/5,https://openpsychometrics.org/tests/characters/test-resources/pics/GA/5.jpg,https://en.wikipedia.org/wiki/George_O%27Malley,"drama,comedy",m
GA10,Addison Montgomery,GA,Grey's Anatomy,61.3,https://openpsychometrics.org/tests/characters/stats/GA/10,https://openpsychometrics.org/tests/characters/test-resources/pics/GA/10.jpg,https://en.wikipedia.org/wiki/Addison_Montgomery,"drama,comedy",f
GA3,Izzie Stevens,GA,Grey's Anatomy,46.1,https://openpsychometrics.org/tests/characters/stats/GA/3,https://openpsychometrics.org/tests/characters/test-resources/pics/GA/3.jpg,https://en.wikipedia.org/wiki/Izzie_Stevens,"drama,comedy",f
GA8,Preston Burke,GA,Grey's Anatomy,45.1,https://openpsychometrics.org/tests/characters/stats/GA/8,https://openpsychometrics.org/tests/characters/test-resources/pics/GA/8.jpg,https://en.wikipedia.org/wiki/Preston_Burke,"drama,comedy",m
H1,Dr. Gregory House,H,House,91.4,https://openpsychometrics.org/tests/characters/stats/H/1,https://openpsychometrics.org/tests/characters/test-resources/pics/H/1.jpg,https://en.wikipedia.org/wiki/Gregory_House,"drama,comedy,mystery",m
H2,Dr. Lisa Cuddy,H,House,78.5,https://openpsychometrics.org/tests/characters/stats/H/2,https://openpsychometrics.org/tests/characters/test-resources/pics/H/2.jpg,https://en.wikipedia.org/wiki/Lisa_Cuddy,"drama,comedy,mystery",f
H3,Dr. James Wilson,H,House,77.5,https://openpsychometrics.org/tests/characters/stats/H/3,https://openpsychometrics.org/tests/characters/test-resources/pics/H/3.jpg,https://en.wikipedia.org/wiki/James_Wilson_(House),"drama,comedy,mystery",m
H4,Dr. Eric Foreman,H,House,67.7,https://openpsychometrics.org/tests/characters/stats/H/4,https://openpsychometrics.org/tests/characters/test-resources/pics/H/4.jpg,https://en.wikipedia.org/wiki/Eric_Foreman,"drama,comedy,mystery",m
H6,Dr. Allison Cameron,H,House,63.8,https://openpsychometrics.org/tests/characters/stats/H/6,https://openpsychometrics.org/tests/characters/test-resources/pics/H/6.jpg,https://en.wikipedia.org/wiki/Allison_Cameron,"drama,comedy,mystery",f
H5,Dr. Robert Chase,H,House,56.1,https://openpsychometrics.org/tests/characters/stats/H/5,https://openpsychometrics.org/tests/characters/test-resources/pics/H/5.jpg,https://en.wikipedia.org/wiki/Robert_Chase,"drama,comedy,mystery",m
PR1,Leslie Knope,PR,Parks and Recreation,88.9,https://openpsychometrics.org/tests/characters/stats/PR/1,https://openpsychometrics.org/tests/characters/test-resources/pics/PR/1.jpg,https://en.wikipedia.org/wiki/Leslie_Knope,"comedy,sitcom,satire",f
PR5,Ron Swanson,PR,Parks and Recreation,86.6,https://openpsychometrics.org/tests/characters/stats/PR/5,https://openpsychometrics.org/tests/characters/test-resources/pics/PR/5.jpg,https://en.wikipedia.org/wiki/Ron_Swanson,"comedy,sitcom,satire",m
PR6,April Ludgate,PR,Parks and Recreation,78.8,https://openpsychometrics.org/tests/characters/stats/PR/6,https://openpsychometrics.org/tests/characters/test-resources/pics/PR/6.jpg,https://en.wikipedia.org/wiki/April_Ludgate,"comedy,sitcom,satire",f
PR8,Donna Meagle,PR,Parks and Recreation,72.7,https://openpsychometrics.org/tests/characters/stats/PR/8,https://openpsychometrics.org/tests/characters/test-resources/pics/PR/8.jpg,https://en.wikipedia.org/wiki/Donna_Meagle,"comedy,sitcom,satire",f
PR9,Ben Wyatt,PR,Parks and Recreation,72,https://openpsychometrics.org/tests/characters/stats/PR/9,https://openpsychometrics.org/tests/characters/test-resources/pics/PR/9.jpg,https://en.wikipedia.org/wiki/Ben_Wyatt_(Parks_and_Recreation),"comedy,sitcom,satire",m
PR2,Ann Perkins,PR,Parks and Recreation,67.9,https://openpsychometrics.org/tests/characters/stats/PR/2,https://openpsychometrics.org/tests/characters/test-resources/pics/PR/2.jpg,https://en.wikipedia.org/wiki/Ann_Perkins,"comedy,sitcom,satire",f
PR10,Chris Traeger,PR,Parks and Recreation,65.5,https://openpsychometrics.org/tests/characters/stats/PR/10,https://openpsychometrics.org/tests/characters/test-resources/pics/PR/10.jpg,https://en.wikipedia.org/wiki/Chris_Traeger,"comedy,sitcom,satire",m
PR4,Tom Haverford,PR,Parks and Recreation,59.4,https://openpsychometrics.org/tests/characters/stats/PR/4,https://openpsychometrics.org/tests/characters/test-resources/pics/PR/4.jpg,https://en.wikipedia.org/wiki/Tom_Haverford,"comedy,sitcom,satire",m
PR7,Jerry Gergich,PR,Parks and Recreation,33.2,https://openpsychometrics.org/tests/characters/stats/PR/7,https://openpsychometrics.org/tests/characters/test-resources/pics/PR/7.jpg,https://en.wikipedia.org/wiki/Jerry_Gergich,"comedy,sitcom,satire",m
PR3,Mark Brendanawicz,PR,Parks and Recreation,19.3,https://openpsychometrics.org/tests/characters/stats/PR/3,https://openpsychometrics.org/tests/characters/test-resources/pics/PR/3.jpg,https://en.wikipedia.org/wiki/Mark_Brendanawicz,"comedy,sitcom,satire",m
BBT2,Sheldon Cooper,BBT,The Big Bang Theory,84.3,https://openpsychometrics.org/tests/characters/stats/BBT/2,https://openpsychometrics.org/tests/characters/test-resources/pics/BBT/2.jpg,https://en.wikipedia.org/wiki/Sheldon_Cooper,"comedy,sitcom",m
BBT1,Leonard Hofstadter,BBT,The Big Bang Theory,74.7,https://openpsychometrics.org/tests/characters/stats/BBT/1,https://openpsychometrics.org/tests/characters/test-resources/pics/BBT/1.jpg,https://en.wikipedia.org/wiki/Leonard_Hofstadter,"comedy,sitcom",m
BBT3,Penny,BBT,The Big Bang Theory,74.7,https://openpsychometrics.org/tests/characters/stats/BBT/3,https://openpsychometrics.org/tests/characters/test-resources/pics/BBT/3.jpg,https://en.wikipedia.org/wiki/Penny_(The_Big_Bang_Theory),"comedy,sitcom",f
BBT8,Amy Farrah Fowler,BBT,The Big Bang Theory,74,https://openpsychometrics.org/tests/characters/stats/BBT/8,https://openpsychometrics.org/tests/characters/test-resources/pics/BBT/8.jpg,https://en.wikipedia.org/wiki/Amy_Farrah_Fowler,"comedy,sitcom",f
BBT7,Bernadette Rostenkowski,BBT,The Big Bang Theory,63.1,https://openpsychometrics.org/tests/characters/stats/BBT/7,https://openpsychometrics.org/tests/characters/test-resources/pics/BBT/7.jpg,https://en.wikipedia.org/wiki/List_of_The_Big_Bang_Theory_and_Young_Sheldon_characters#Bernadette,"comedy,sitcom",f
BBT5,Raj Koothrappali,BBT,The Big Bang Theory,58.9,https://openpsychometrics.org/tests/characters/stats/BBT/5,https://openpsychometrics.org/tests/characters/test-resources/pics/BBT/5.jpg,https://en.wikipedia.org/wiki/Raj_Koothrappali,"comedy,sitcom",m
BBT4,Howard Wolowitz,BBT,The Big Bang Theory,55.5,https://openpsychometrics.org/tests/characters/stats/BBT/4,https://openpsychometrics.org/tests/characters/test-resources/pics/BBT/4.jpg,https://en.wikipedia.org/wiki/Howard_Wolowitz,"comedy,sitcom",m
BBT10,Mary Cooper,BBT,The Big Bang Theory,40.9,https://openpsychometrics.org/tests/characters/stats/BBT/10,https://openpsychometrics.org/tests/characters/test-resources/pics/BBT/10.jpg,https://en.wikipedia.org/wiki/List_of_The_Big_Bang_Theory_and_Young_Sheldon_characters#Mary_Cooper,"comedy,sitcom",f
BBT6,Leslie Winkle,BBT,The Big Bang Theory,25.7,https://openpsychometrics.org/tests/characters/stats/BBT/6,https://openpsychometrics.org/tests/characters/test-resources/pics/BBT/6.jpg,https://en.wikipedia.org/wiki/List_of_The_Big_Bang_Theory_and_Young_Sheldon_characters#Leslie,"comedy,sitcom",f
BBT9,Stuart Bloom,BBT,The Big Bang Theory,24.9,https://openpsychometrics.org/tests/characters/stats/BBT/9,https://openpsychometrics.org/tests/characters/test-resources/pics/BBT/9.jpg,https://en.wikipedia.org/wiki/List_of_The_Big_Bang_Theory_and_Young_Sheldon_characters#Stuart,"comedy,sitcom",m
SUC1,Logan Roy,SUC,Succession,91.6,https://openpsychometrics.org/tests/characters/stats/SUC/1,https://openpsychometrics.org/tests/characters/test-resources/pics/SUC/1.jpg,https://succession.fandom.com/wiki/Logan_Roy?so=search,"comedy,drama,satire",m
SUC3,Shiv Roy,SUC,Succession,77.7,https://openpsychometrics.org/tests/characters/stats/SUC/3,https://openpsychometrics.org/tests/characters/test-resources/pics/SUC/3.jpg,https://succession.fandom.com/wiki/Siobhan_Roy?so=search,"comedy,drama,satire",f
SUC2,Roman Roy,SUC,Succession,70.4,https://openpsychometrics.org/tests/characters/stats/SUC/2,https://openpsychometrics.org/tests/characters/test-resources/pics/SUC/2.jpg,https://succession.fandom.com/wiki/Roman_Roy?so=search,"comedy,drama,satire",m
SUC4,Kendall Roy,SUC,Succession,66.4,https://openpsychometrics.org/tests/characters/stats/SUC/4,https://openpsychometrics.org/tests/characters/test-resources/pics/SUC/4.jpg,https://succession.fandom.com/wiki/Kendall_Roy?so=search,"comedy,drama,satire",m
SUC5,Marcia Roy,SUC,Succession,56.6,https://openpsychometrics.org/tests/characters/stats/SUC/5,https://openpsychometrics.org/tests/characters/test-resources/pics/SUC/5.jpg,https://succession.fandom.com/wiki/Marcia_Roy?so=search,"comedy,drama,satire",f
SUC6,Greg Hirsch,SUC,Succession,39.1,https://openpsychometrics.org/tests/characters/stats/SUC/6,https://openpsychometrics.org/tests/characters/test-resources/pics/SUC/6.jpg,https://succession.fandom.com/wiki/Greg_Hirsch?so=search,"comedy,drama,satire",m
SUC8,Tom Wambsgans,SUC,Succession,39,https://openpsychometrics.org/tests/characters/stats/SUC/8,https://openpsychometrics.org/tests/characters/test-resources/pics/SUC/8.jpg,https://succession.fandom.com/wiki/Tom_Wambsgans?so=search,"comedy,drama,satire",m
SUC7,Frank Vernon,SUC,Succession,36.8,https://openpsychometrics.org/tests/characters/stats/SUC/7,https://openpsychometrics.org/tests/characters/test-resources/pics/SUC/7.jpg,https://succession.fandom.com/wiki/Frank_Vernon?so=search,"comedy,drama,satire",m
SUC10,Lawrence Yee,SUC,Succession,33.1,https://openpsychometrics.org/tests/characters/stats/SUC/10,https://openpsychometrics.org/tests/characters/test-resources/pics/SUC/10.jpg,https://succession.fandom.com/wiki/Lawrence_Yee?so=search,"comedy,drama,satire",m
SUC9,Connor Roy,SUC,Succession,18.7,https://openpsychometrics.org/tests/characters/stats/SUC/9,https://openpsychometrics.org/tests/characters/test-resources/pics/SUC/9.jpg,https://succession.fandom.com/wiki/Connor_Roy?so=search,"comedy,drama,satire",m
WSW1,Dolores Abernathy,WSW,Westworld,93.4,https://openpsychometrics.org/tests/characters/stats/WSW/1,https://openpsychometrics.org/tests/characters/test-resources/pics/WSW/1.jpg,https://westworld.fandom.com/wiki/Dolores_Abernathy,"drama,science fiction",f
WSW9,Robert Ford,WSW,Westworld,89.1,https://openpsychometrics.org/tests/characters/stats/WSW/9,https://openpsychometrics.org/tests/characters/test-resources/pics/WSW/9.jpg,https://westworld.fandom.com/wiki/Robert_Ford?so=search,"drama,science fiction",m
WSW2,Maeve Millay,WSW,Westworld,87.1,https://openpsychometrics.org/tests/characters/stats/WSW/2,https://openpsychometrics.org/tests/characters/test-resources/pics/WSW/2.jpg,https://westworld.fandom.com/wiki/Maeve_Millay?so=search,"drama,science fiction",f
WSW8,Man in Black,WSW,Westworld,84.3,https://openpsychometrics.org/tests/characters/stats/WSW/8,https://openpsychometrics.org/tests/characters/test-resources/pics/WSW/8.jpg,https://westworld.fandom.com/wiki/Man_in_Black?so=search,"drama,science fiction",m
WSW3,Bernard Lowe,WSW,Westworld,82.2,https://openpsychometrics.org/tests/characters/stats/WSW/3,https://openpsychometrics.org/tests/characters/test-resources/pics/WSW/3.jpg,https://westworld.fandom.com/wiki/Bernard_Lowe?so=search,"drama,science fiction",m
WSW11,Charlotte Hale,WSW,Westworld,68.6,https://openpsychometrics.org/tests/characters/stats/WSW/11,https://openpsychometrics.org/tests/characters/test-resources/pics/WSW/11.jpg,https://westworld.fandom.com/wiki/Charlotte_Elizabeth_Hale?so=search,"drama,science fiction",f
WSW12,Akecheta,WSW,Westworld,67.2,https://openpsychometrics.org/tests/characters/stats/WSW/12,https://openpsychometrics.org/tests/characters/test-resources/pics/WSW/12.jpg,https://westworld.fandom.com/wiki/Akecheta?so=search,"drama,science fiction",m
WSW4,Teddy Flood,WSW,Westworld,64.4,https://openpsychometrics.org/tests/characters/stats/WSW/4,https://openpsychometrics.org/tests/characters/test-resources/pics/WSW/4.jpg,https://westworld.fandom.com/wiki/Teddy_Flood?so=search,"drama,science fiction",m
WSW15,Felix Lutz,WSW,Westworld,53.6,https://openpsychometrics.org/tests/characters/stats/WSW/15,https://openpsychometrics.org/tests/characters/test-resources/pics/WSW/15.jpg,https://westworld.fandom.com/wiki/Felix_Lutz?so=search,"drama,science fiction",m
WSW13,Clementine Pennyfeather,WSW,Westworld,51.2,https://openpsychometrics.org/tests/characters/stats/WSW/13,https://openpsychometrics.org/tests/characters/test-resources/pics/WSW/13.jpg,https://westworld.fandom.com/wiki/Clementine_Pennyfeather?so=search,"drama,science fiction",f
WSW10,Theresa Cullen,WSW,Westworld,49,https://openpsychometrics.org/tests/characters/stats/WSW/10,https://openpsychometrics.org/tests/characters/test-resources/pics/WSW/10.jpg,https://westworld.fandom.com/wiki/Theresa_Cullen?so=search,"drama,science fiction",f
WSW6,Lee Sizemore,WSW,Westworld,48.9,https://openpsychometrics.org/tests/characters/stats/WSW/6,https://openpsychometrics.org/tests/characters/test-resources/pics/WSW/6.jpg,https://westworld.fandom.com/wiki/Lee_Sizemore?so=search,"drama,science fiction",m
WSW14,Logan Delos,WSW,Westworld,44.8,https://openpsychometrics.org/tests/characters/stats/WSW/14,https://openpsychometrics.org/tests/characters/test-resources/pics/WSW/14.jpg,https://westworld.fandom.com/wiki/Logan_Delos?so=search,"drama,science fiction",m
WSW7,Elsie Hughes,WSW,Westworld,42.3,https://openpsychometrics.org/tests/characters/stats/WSW/7,https://openpsychometrics.org/tests/characters/test-resources/pics/WSW/7.jpg,https://westworld.fandom.com/wiki/Elsie_Hughes?so=search,"drama,science fiction",f
WSW5,Ashley Stubbs,WSW,Westworld,35.3,https://openpsychometrics.org/tests/characters/stats/WSW/5,https://openpsychometrics.org/tests/characters/test-resources/pics/WSW/5.jpg,https://westworld.fandom.com/wiki/Ashley_Stubbs?so=search,"drama,science fiction",m
R305,Jack Donaghy,R30,30 Rock,85.1,https://openpsychometrics.org/tests/characters/stats/R30/5,https://openpsychometrics.org/tests/characters/test-resources/pics/R30/5.jpg,https://en.wikipedia.org/wiki/Jack_Donaghy,"sitcom,satire",m
R302,Tracy Jordan,R30,30 Rock,72.6,https://openpsychometrics.org/tests/characters/stats/R30/2,https://openpsychometrics.org/tests/characters/test-resources/pics/R30/2.jpg,https://en.wikipedia.org/wiki/Tracy_Jordan,"sitcom,satire",m
R301,Liz Lemon,R30,30 Rock,72.1,https://openpsychometrics.org/tests/characters/stats/R30/1,https://openpsychometrics.org/tests/characters/test-resources/pics/R30/1.jpg,https://en.wikipedia.org/wiki/Liz_Lemon,"sitcom,satire",f
R306,Jenna Maroney,R30,30 Rock,58,https://openpsychometrics.org/tests/characters/stats/R30/6,https://openpsychometrics.org/tests/characters/test-resources/pics/R30/6.jpg,https://en.wikipedia.org/wiki/Jenna_Maroney,"sitcom,satire",f
R303,Kenneth Parcell,R30,30 Rock,46.1,https://openpsychometrics.org/tests/characters/stats/R30/3,https://openpsychometrics.org/tests/characters/test-resources/pics/R30/3.jpg,https://en.wikipedia.org/wiki/Kenneth_Parcell,"sitcom,satire",m
R304,Pete Hornberger,R30,30 Rock,26,https://openpsychometrics.org/tests/characters/stats/R30/4,https://openpsychometrics.org/tests/characters/test-resources/pics/R30/4.jpg,https://en.wikipedia.org/wiki/List_of_30_Rock_characters#Pete_Hornberger,"sitcom,satire",m
UA5,Klaus Hargreeves,UA,The Umbrella Academy,79.3,https://openpsychometrics.org/tests/characters/stats/UA/5,https://openpsychometrics.org/tests/characters/test-resources/pics/UA/5.jpg,https://en.wikipedia.org/wiki/List_of_The_Umbrella_Academy_characters#Klaus_Hargreeves,"action,drama,fantasy,superhero",m
UA6,Ben Hargreeves,UA,The Umbrella Academy,75.8,https://openpsychometrics.org/tests/characters/stats/UA/6,https://openpsychometrics.org/tests/characters/test-resources/pics/UA/6.jpg,https://en.wikipedia.org/wiki/List_of_The_Umbrella_Academy_characters#Ben_Hargreeves,"action,drama,fantasy,superhero",m
UA1,Vanya Hargreeves,UA,The Umbrella Academy,74.3,https://openpsychometrics.org/tests/characters/stats/UA/1,https://openpsychometrics.org/tests/characters/test-resources/pics/UA/1.jpg,https://en.wikipedia.org/wiki/List_of_The_Umbrella_Academy_characters#Vanya_Hargreeves_(Comic)_/_Viktor_Hargreeves_(TV),"action,drama,fantasy,superhero",f
UA3,Diego Hargreeves,UA,The Umbrella Academy,70,https://openpsychometrics.org/tests/characters/stats/UA/3,https://openpsychometrics.org/tests/characters/test-resources/pics/UA/3.jpg,https://en.wikipedia.org/wiki/List_of_The_Umbrella_Academy_characters#Diego_Hargreeves,"action,drama,fantasy,superhero",m
UA4,Allison Hargreeves,UA,The Umbrella Academy,68.7,https://openpsychometrics.org/tests/characters/stats/UA/4,https://openpsychometrics.org/tests/characters/test-resources/pics/UA/4.jpg,https://en.wikipedia.org/wiki/List_of_The_Umbrella_Academy_characters#Allison_Hargreeves,"action,drama,fantasy,superhero",f
UA2,Luther Hargreeves,UA,The Umbrella Academy,45.5,https://openpsychometrics.org/tests/characters/stats/UA/2,https://openpsychometrics.org/tests/characters/test-resources/pics/UA/2.jpg,https://en.wikipedia.org/wiki/List_of_The_Umbrella_Academy_characters#Luther_Hargreeves,"action,drama,fantasy,superhero",m
GILG1,Lorelai Gilmore,GILG,Gilmore Girls,89.6,https://openpsychometrics.org/tests/characters/stats/GILG/1,https://openpsychometrics.org/tests/characters/test-resources/pics/GILG/1.jpg,https://en.wikipedia.org/wiki/Lorelai_Gilmore,"comedy,drama",f
